GeneID	ACF001	ACF002	ACF004	ACF006	ALI001	ALI003	ALI006	ALI007
"LOC101927811"	0.0	0.0	78.0	38.0	0.0	0.0	0.0	90.0
"CACYBP"	292.0	261.0	159.0	152.0	487.0	1.0	113.0	292.0
"ZHX1"	125.0	106.0	43.0	80.0	48.0	0.0	0.0	36.0
"RNF144A"	315.0	0.0	0.0	682.0	0.0	1.0	38.0	218.0
"LOC102724903"	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
"LOC102724900"	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0
"TAX1BP1"	160.0	602.0	142.0	573.0	0.0	193.0	248.0	75.0
"LOC102724905"	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0
"LOC102724908"	0.0	0.0	0.0	41.0	0.0	63.0	0.0	0.0
"LOC102724907"	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC101927820"	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC101927823"	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
"PSMC6P3"	0.0	0.0	0.0	46.0	0.0	11.0	26.0	0.0
"LOC102724915"	0.0	0.0	0.0	1.0	0.0	85.0	0.0	0.0
"LOC102724911"	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC101927826"	75.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"LOC727803"	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
"LOC102724916"	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0
"LOC102724919"	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
"LOC102724918"	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0
"LOC101927831"	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0
"PEX16"	1201.0	255.0	471.0	161.0	3.0	440.0	334.0	434.0
"PEX19"	30.0	210.0	111.0	164.0	0.0	2.0	52.0	185.0
"LOC101927834"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0
"PEX10"	602.0	1103.0	409.0	380.0	456.0	520.0	264.0	530.0
"PEX12"	131.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0
"PEX13"	33.0	87.0	8.0	87.0	0.0	0.0	30.0	78.0
"PEX14"	160.0	443.0	13.0	346.0	212.0	39.0	262.0	116.0
"PSMC6P2"	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0
"PSMC6P1"	1.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0
"LOC102724924"	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
"LOC102724926"	0.0	220.0	11.0	0.0	0.0	0.0	0.0	0.0
"LOC102724921"	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
"LOC101927838"	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
"LOC102724927"	0.0	0.0	32.0	0.0	0.0	0.0	0.0	97.0
"INPPL1"	825.0	1151.0	431.0	1981.0	576.0	69.0	474.0	181.0
"RBM22P2"	0.0	0.0	0.0	38.0	0.0	0.0	0.0	60.0
"IGF1R"	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
"PPIP5K1"	0.0	199.0	0.0	58.0	1.0	0.0	270.0	56.0
"PPIP5K2"	164.0	387.0	12.0	156.0	239.0	0.0	0.0	49.0
"ENPP2"	115.0	45.0	35.0	24.0	0.0	90.0	0.0	0.0
"LOC101927848"	149.0	0.0	21.0	0.0	0.0	27.0	68.0	0.0
"ENPP4"	62.0	0.0	60.0	17.0	1.0	58.0	0.0	43.0
"ENPP3"	49.0	1.0	0.0	27.0	0.0	0.0	17.0	0.0
"ENPP6"	0.0	0.0	0.0	41.0	89.0	0.0	6.0	0.0
"ENPP5"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
"MIR6124"	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0
"ENPP7"	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0
"LOC101927854"	0.0	134.0	19.0	1255.0	0.0	0.0	0.0	36.0
"LOC101927857"	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
"LOC101927858"	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC101927855"	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
"LOC101927850"	0.0	44.0	160.0	0.0	0.0	0.0	0.0	0.0
"DHDDS"	0.0	156.0	95.0	39.0	0.0	23.0	145.0	0.0
"LOC101927859"	0.0	13.0	0.0	0.0	31.0	0.0	0.0	0.0
"RBMS2P1"	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0
"LOC101927866"	0.0	63.0	0.0	46.0	69.0	0.0	0.0	0.0
"HTRA3"	1315.0	741.0	694.0	0.0	517.0	162.0	219.0	309.0
"HTRA4"	72.0	0.0	0.0	0.0	0.0	0.0	4.0	53.0
"HTRA1"	306.0	250.0	0.0	671.0	245.0	79.0	118.0	121.0
"HTRA2"	408.0	144.0	2.0	402.0	0.0	61.0	269.0	130.0
"DAPP1"	81.0	0.0	0.0	453.0	3.0	115.0	0.0	99.0
"RNU7-3P"	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
"LOC101927861"	0.0	0.0	0.0	0.0	0.0	19.0	0.0	23.0
"AP000472.2"	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC101927875"	140.0	38.0	0.0	0.0	1.0	0.0	0.0	11.0
"HULC"	0.0	0.0	0.0	23.0	46.0	0.0	0.0	0.0
"CHCHD10"	1633.0	4231.0	2625.0	1179.0	1353.0	1911.0	939.0	1104.0
"LOC101927872"	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
"IGF2R"	0.0	0.0	0.0	120.0	0.0	0.0	0.0	51.0
"BSPRY"	181.0	82.0	136.0	0.0	438.0	68.0	158.0	0.0
"LOC101927870"	0.0	0.0	0.0	38.0	259.0	0.0	0.0	0.0
"RBM22P4"	0.0	0.0	0.0	58.0	0.0	41.0	0.0	0.0
"LOC101927886"	0.0	0.0	71.0	0.0	0.0	1.0	0.0	0.0
"LOC101927888"	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
"LOC101927880"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0
"CA1"	34.0	341.0	224.0	425.0	575.0	0.0	64.0	425.0
"CA3"	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0
"ZIC2"	68.0	0.0	45.0	59.0	0.0	98.0	8.0	38.0
"CA2"	620.0	763.0	198.0	1296.0	622.0	428.0	117.0	497.0
"ZIC3"	0.0	26.0	0.0	0.0	275.0	0.0	91.0	0.0
"ZIC1"	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
"CA4"	4855.0	6238.0	7096.0	689.0	6942.0	5141.0	3781.0	3912.0
"CA7"	191.0	684.0	518.0	0.0	219.0	288.0	19.0	101.0
"CA9"	0.0	0.0	0.0	239.0	0.0	0.0	0.0	0.0
"CA8"	0.0	0.0	0.0	47.0	0.0	0.0	0.0	32.0
"TMEM189-UBE2V1"	543.0	899.0	376.0	286.0	929.0	432.0	332.0	261.0
"MIR6165"	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0
"SUN2"	1556.0	1599.0	981.0	1815.0	2070.0	900.0	592.0	1022.0
"LOC101927898"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0
"LOC101927895"	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUN1"	65.0	66.0	0.0	249.0	0.0	1.0	17.0	32.0
"ATP6AP1"	986.0	668.0	596.0	308.0	737.0	512.0	151.0	250.0
"CAD"	40.0	173.0	255.0	37.0	344.0	145.0	459.0	344.0
"ATP6AP2"	78.0	228.0	168.0	214.0	168.0	56.0	62.0	43.0
"HUNK"	0.0	123.0	8.0	100.0	1.0	0.0	62.0	0.0
"LOC101927890"	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
"LOC101927894"	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
"SUN5"	0.0	0.0	0.0	64.0	0.0	85.0	0.0	0.0
"CAT"	38.0	159.0	26.0	229.0	0.0	111.0	123.0	178.0
"LOC100132268"	0.0	0.0	0.0	67.0	0.0	2.0	0.0	0.0
"SHANK3"	0.0	368.0	0.0	292.0	0.0	72.0	57.0	207.0
"SHANK2"	0.0	0.0	0.0	0.0	90.0	0.0	1.0	0.0
"SHANK1"	0.0	156.0	0.0	1.0	0.0	74.0	1.0	0.0
"DAPL1"	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0
"FLJ44087"	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0
"CBL"	87.0	420.0	1.0	409.0	0.0	71.0	330.0	256.0
"SV2B"	0.0	303.0	19.0	115.0	0.0	0.0	52.0	65.0
"SV2A"	0.0	0.0	37.0	0.0	0.0	52.0	0.0	78.0
"TBX22"	0.0	0.0	88.0	0.0	0.0	0.0	0.0	1.0
"CBS"	0.0	1.0	0.0	1.0	2.0	5.0	5.0	2.0
"TBX21"	381.0	1191.0	52.0	490.0	647.0	0.0	114.0	345.0
"TBX20"	64.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
"CLVS2"	0.0	60.0	0.0	39.0	17.0	40.0	70.0	0.0
"CLVS1"	0.0	0.0	36.0	37.0	0.0	41.0	115.0	44.0
"ZIC4"	0.0	1.0	0.0	48.0	0.0	0.0	0.0	37.0
"ZIC5"	45.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
"SUOX"	0.0	75.0	97.0	320.0	75.0	63.0	142.0	5.0
"CD2"	504.0	157.0	357.0	1.0	107.0	128.0	210.0	193.0
"CD4"	250.0	315.0	63.0	70.0	691.0	103.0	109.0	308.0
"CCS"	892.0	1005.0	589.0	575.0	437.0	480.0	253.0	792.0
"RPS16P10"	3.0	8.0	0.0	10.0	7.0	3.0	0.0	0.0
"CD6"	157.0	1.0	0.0	0.0	0.0	0.0	0.0	131.0
"LOC390251"	0.0	0.0	114.0	27.0	0.0	0.0	0.0	0.0
"CD5"	3.0	0.0	16.0	268.0	2.0	0.0	0.0	0.0
"TBX10"	0.0	9.0	146.0	64.0	46.0	0.0	0.0	68.0
"CD7"	464.0	417.0	553.0	59.0	127.0	1072.0	255.0	424.0
"LOC390255"	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0
"CD9"	542.0	963.0	548.0	897.0	292.0	531.0	285.0	626.0
"MNX1-AS1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0
"CDA"	0.0	59.0	115.0	224.0	0.0	75.0	52.0	0.0
"RPL36AP15"	0.0	0.0	13.0	0.0	0.0	53.0	0.0	0.0
"CLEC10A"	551.0	461.0	148.0	450.0	0.0	0.0	0.0	95.0
"AC004053.1"	87.0	0.0	0.0	24.0	0.0	0.0	17.0	45.0
"SCN11A"	1.0	0.0	0.0	35.0	0.0	19.0	55.0	120.0
"RPL36AP25"	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
"SSTR5-AS1"	35.0	0.0	0.0	0.0	0.0	40.0	0.0	72.0
"RP4-760C5.5"	0.0	65.0	0.0	19.0	0.0	0.0	0.0	0.0
"CLEC11A"	277.0	0.0	172.0	168.0	38.0	0.0	0.0	93.0
"HUS1"	33.0	36.0	28.0	252.0	1.0	0.0	24.0	30.0
"FLJ34503"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0
"CEL"	0.0	8.0	0.0	0.0	0.0	16.0	0.0	0.0
"NUP93"	422.0	192.0	0.0	152.0	0.0	131.0	96.0	96.0
"BCAN"	91.0	130.0	8.0	0.0	0.0	74.0	151.0	189.0
"SCN10A"	0.0	0.0	0.0	153.0	0.0	0.0	48.0	0.0
"BCAM"	100.0	332.0	203.0	204.0	116.0	269.0	2.0	385.0
"HECW2"	1.0	90.0	0.0	1.0	0.0	0.0	0.0	79.0
"HECW1"	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0
"NUP98"	203.0	301.0	172.0	655.0	778.0	113.0	123.0	212.0
"RPL36AP31"	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0
"LOC100132223"	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CFB"	905.0	1148.0	640.0	175.0	23.0	305.0	177.0	3.0
"RPL36AP30"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0
"CFD"	3757.0	5979.0	3972.0	2284.0	1239.0	2939.0	2143.0	3386.0
"CFH"	181.0	162.0	27.0	6.0	161.0	190.0	161.0	258.0
"CFI"	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
"CFP"	482.0	801.0	94.0	965.0	0.0	130.0	294.0	232.0
"RRP7A"	2674.0	1843.0	1084.0	1347.0	1102.0	684.0	1015.0	1535.0
"LOC100132239"	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"RRP7B"	6.0	57.0	155.0	114.0	0.0	15.0	35.0	74.0
"NUP85"	245.0	307.0	196.0	244.0	184.0	34.0	59.0	135.0
"NUP88"	189.0	174.0	75.0	454.0	0.0	122.0	218.0	133.0
"C3orf18"	111.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC100421409"	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
"C3orf17"	170.0	113.0	85.0	43.0	4.0	113.0	97.0	50.0
"MCAM"	0.0	103.0	0.0	227.0	0.0	55.0	0.0	0.0
"LOC100421401"	0.0	118.0	0.0	92.0	95.0	0.0	69.0	0.0
"CGN"	631.0	782.0	486.0	122.0	333.0	386.0	265.0	218.0
"C3orf14"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
"LOC100421402"	0.0	0.0	100.0	6.0	132.0	0.0	8.0	0.0
"MCAT"	214.0	273.0	323.0	245.0	293.0	259.0	133.0	350.0
"LOC100421404"	0.0	0.0	0.0	0.0	2.0	0.0	20.0	0.0
"LOC100132249"	148.0	1.0	0.0	223.0	0.0	0.0	0.0	0.0
"MOCS2"	0.0	38.0	86.0	190.0	1.0	85.0	38.0	0.0
"MOCS3"	0.0	287.0	0.0	77.0	0.0	1.0	0.0	94.0
"TMEM110-MUSTN1"	0.0	99.0	1.0	0.0	263.0	0.0	76.0	0.0
"STON1"	0.0	0.0	47.0	0.0	0.0	77.0	0.0	28.0
"CHM"	0.0	0.0	0.0	1.0	0.0	0.0	33.0	0.0
"STON2"	187.0	381.0	0.0	356.0	0.0	93.0	32.0	214.0
"MCEE"	122.0	0.0	33.0	0.0	9.0	0.0	0.0	0.0
"FGD5-AS1"	139.0	365.0	0.0	236.0	1.0	33.0	97.0	154.0
"RRP12"	351.0	850.0	340.0	588.0	127.0	222.0	110.0	265.0
"CIC"	210.0	565.0	297.0	1567.0	925.0	185.0	297.0	475.0
"RP11-397C12.1"	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
"RRP15"	0.0	33.0	8.0	0.0	219.0	68.0	123.0	11.0
"ZIK1"	0.0	0.0	0.0	119.0	1.0	76.0	0.0	24.0
"EDARADD"	0.0	1.0	0.0	56.0	24.0	68.0	0.0	0.0
"LOC642513"	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
"CIT"	181.0	207.0	23.0	0.0	260.0	152.0	0.0	0.0
"SLC9B1P3"	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
"SLC9B1P2"	56.0	91.0	45.0	145.0	0.0	333.0	0.0	46.0
"SLC9B1P5"	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
"SLC9B1P4"	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
"PLIN4"	0.0	321.0	0.0	0.0	0.0	91.0	135.0	86.0
"PLIN3"	523.0	666.0	238.0	955.0	289.0	435.0	180.0	715.0
"PLIN2"	331.0	238.0	158.0	587.0	770.0	142.0	216.0	151.0
"PLIN1"	0.0	169.0	0.0	0.0	0.0	0.0	307.0	119.0
"RCCD1"	0.0	33.0	120.0	76.0	0.0	20.0	0.0	152.0
"MOCS1"	126.0	159.0	0.0	75.0	377.0	51.0	79.0	50.0
"PLIN5"	0.0	0.0	27.0	37.0	253.0	0.0	0.0	10.0
"DCAF12L2"	0.0	0.0	0.0	45.0	1.0	0.0	0.0	0.0
"DCAF12L1"	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
"RP11-1072A3.2"	145.0	899.0	655.0	37.0	29.0	605.0	354.0	801.0
"TRBV12-2"	0.0	0.0	1.0	0.0	0.0	0.0	0.0	100.0
"TRBV12-3"	0.0	162.0	0.0	0.0	0.0	2.0	0.0	18.0
"RASSF10"	0.0	0.0	0.0	0.0	487.0	0.0	0.0	37.0
"MINOS1"	0.0	0.0	0.0	23.0	0.0	17.0	0.0	0.0
"RRP36"	314.0	373.0	16.0	215.0	0.0	1.0	305.0	180.0
"CKB"	10221.0	11569.0	8811.0	620.0	7630.0	6908.0	4511.0	6911.0
"PAIP2"	54.0	219.0	58.0	846.0	0.0	108.0	327.0	34.0
"ZIM2"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
"PAIP1"	65.0	451.0	14.0	161.0	0.0	1.0	73.0	213.0
"ZIM3"	0.0	1.0	0.0	25.0	0.0	0.0	0.0	29.0
"BCHE"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
"HIPK4"	0.0	0.0	83.0	0.0	0.0	144.0	0.0	55.0
"CKM"	0.0	0.0	0.0	49.0	0.0	94.0	0.0	0.0
"MCF2"	0.0	0.0	0.0	93.0	0.0	0.0	8.0	0.0
"MOCOS"	80.0	0.0	0.0	28.0	0.0	0.0	0.0	3.0
"G0S2"	178.0	380.0	145.0	569.0	0.0	0.0	43.0	322.0
"RRP1B"	235.0	496.0	63.0	490.0	140.0	110.0	205.0	365.0
"HIPK1"	137.0	437.0	61.0	761.0	613.0	240.0	97.0	45.0
"HIPK3"	676.0	1916.0	72.0	2003.0	317.0	25.0	292.0	986.0
"HIPK2"	305.0	1013.0	132.0	1770.0	0.0	104.0	137.0	300.0
"FOSB"	0.0	330.0	46.0	29.0	0.0	10.0	113.0	0.0
"CLC"	0.0	327.0	0.0	188.0	0.0	0.0	0.0	0.0
"TMEM229A"	0.0	0.0	46.0	62.0	0.0	0.0	0.0	0.0
"LOC100132202"	35.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"RBMS1P1"	90.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
"TMEM229B"	81.0	248.0	13.0	504.0	1.0	47.0	226.0	110.0
"CLU"	3182.0	4194.0	1735.0	12094.0	1578.0	1242.0	1376.0	1552.0
"OIP5"	0.0	0.0	22.0	61.0	0.0	0.0	0.0	0.0
"LOC100421465"	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0
"LOC642554"	0.0	0.0	0.0	0.0	0.0	114.0	33.0	0.0
"DIO3"	0.0	109.0	0.0	0.0	0.0	173.0	25.0	0.0
"FAM91A1"	94.0	163.0	25.0	244.0	175.0	0.0	0.0	110.0
"LOC100421468"	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTNR1B"	0.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0
"TBCAP2"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
"CNP"	488.0	624.0	96.0	1182.0	514.0	153.0	499.0	371.0
"EDRF1-AS1"	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
"LOC642590"	0.0	0.0	0.0	0.0	3.0	126.0	0.0	0.0
"LOC100421472"	0.0	0.0	29.0	31.0	0.0	0.0	0.0	0.0
"LOC100421474"	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
"CD300LB"	107.0	0.0	0.0	322.0	0.0	0.0	1.0	0.0
"LOC100506922"	0.0	228.0	0.0	0.0	0.0	0.0	0.0	190.0
"CD300LF"	0.0	0.0	0.0	0.0	1.0	37.0	0.0	115.0
"CD300LG"	0.0	150.0	0.0	167.0	0.0	0.0	1.0	0.0
"MCL1"	1427.0	2364.0	517.0	5895.0	576.0	647.0	1517.0	1021.0
"LOC400026"	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0
"SRSF10P1"	0.0	0.0	0.0	38.0	0.0	41.0	0.0	79.0
"TCEANC"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	33.0
"LOC642579"	0.0	76.0	0.0	90.0	0.0	20.0	0.0	60.0
"BCL9"	63.0	174.0	1.0	104.0	0.0	13.0	0.0	0.0
"UBOX5"	0.0	261.0	0.0	319.0	354.0	100.0	220.0	2.0
"BCL6"	77.0	129.0	36.0	80.0	0.0	48.0	29.0	43.0
"CPD"	318.0	296.0	329.0	369.0	0.0	251.0	160.0	296.0
"BCL3"	208.0	679.0	158.0	964.0	335.0	169.0	18.0	113.0
"GLUD1P3"	0.0	0.0	51.0	0.0	0.0	0.0	0.0	44.0
"BCL2"	505.0	88.0	97.0	562.0	403.0	2.0	49.0	804.0
"GLUD1P4"	0.0	0.0	17.0	3.0	0.0	0.0	0.0	0.0
"GLUD1P7"	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0
"OSCP1"	0.0	87.0	54.0	0.0	0.0	16.0	0.0	43.0
"CPM"	32.0	370.0	66.0	40.0	434.0	295.0	154.0	45.0
"LOC100421417"	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
"RPL36AP55"	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
"CPP"	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
"CPO"	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
"MCM7"	750.0	588.0	254.0	378.0	499.0	137.0	378.0	636.0
"CPQ"	0.0	134.0	53.0	162.0	0.0	22.0	0.0	47.0
"COL14A1"	54.0	383.0	121.0	55.0	639.0	0.0	51.0	123.0
"MCM8"	0.0	96.0	0.0	0.0	0.0	0.0	34.0	54.0
"MCM9"	0.0	161.0	31.0	0.0	77.0	15.0	0.0	0.0
"CPZ"	0.0	171.0	0.0	0.0	1.0	0.0	0.0	125.0
"KBTBD12"	0.0	39.0	48.0	0.0	0.0	0.0	0.0	0.0
"OR51H1P"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0
"CEP170B"	759.0	873.0	147.0	174.0	959.0	616.0	506.0	526.0
"LOC100506944"	0.0	70.0	26.0	0.0	0.0	0.0	0.0	94.0
"OIT3"	0.0	82.0	0.0	245.0	0.0	0.0	63.0	0.0
"TCEB3B"	0.0	0.0	0.0	44.0	0.0	0.0	188.0	0.0
"CR2"	0.0	0.0	0.0	122.0	335.0	0.0	89.0	2.0
"CR1"	2.0	105.0	23.0	0.0	240.0	17.0	0.0	2.0
"GGPS1"	73.0	197.0	0.0	47.0	0.0	11.0	84.0	2.0
"DPRXP1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
"DIS3"	0.0	31.0	108.0	68.0	0.0	23.0	87.0	100.0
"HMGN2P18"	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
"HMGN2P17"	0.0	0.0	0.0	73.0	177.0	2.0	0.0	16.0
"HMGN2P16"	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0
"HMGN2P13"	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
"SAPCD2"	0.0	259.0	0.0	298.0	25.0	72.0	189.0	306.0
"HMGN2P11"	61.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0
"SAPCD1"	9.0	117.0	214.0	0.0	0.0	33.0	0.0	157.0
"HMGN2P10"	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0
"MCM3"	720.0	545.0	172.0	466.0	528.0	29.0	177.0	149.0
"ST20-MTHFS"	0.0	1.0	102.0	302.0	0.0	0.0	0.0	40.0
"MCM4"	267.0	111.0	61.0	307.0	0.0	130.0	144.0	94.0
"MCM5"	751.0	729.0	215.0	1762.0	324.0	509.0	489.0	575.0
"MCM6"	200.0	363.0	0.0	45.0	0.0	89.0	0.0	46.0
"CRK"	329.0	361.0	38.0	558.0	40.0	40.0	309.0	237.0
"MCM2"	113.0	199.0	90.0	96.0	0.0	52.0	641.0	324.0
"CRP"	0.0	0.0	0.0	69.0	0.0	39.0	0.0	0.0
"RPL36AP33"	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0
"RPL36AP34"	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
"RPL36AP39"	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
"RPL36AP37"	246.0	337.0	438.0	29.0	396.0	260.0	212.0	124.0
"RP11-64I17.1"	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
"CRX"	0.0	0.0	96.0	0.0	0.0	17.0	112.0	0.0
"C1RL-AS1"	129.0	57.0	97.0	144.0	0.0	6.0	226.0	202.0
"HMGN2P29"	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0
"LOC100421437"	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"STOX2"	0.0	304.0	26.0	23.0	345.0	52.0	70.0	0.0
"HMGN2P25"	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
"HMGN2P24"	0.0	54.0	37.0	0.0	0.0	0.0	0.0	0.0
"HMGN2P21"	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
"HMGN2P20"	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0
"IL21R"	0.0	4.0	0.0	101.0	0.0	107.0	0.0	0.0
"LOC402641"	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0
"CSK"	783.0	232.0	135.0	1792.0	608.0	92.0	158.0	124.0
"RPL36AP42"	1969.0	1379.0	1257.0	590.0	2237.0	1014.0	1227.0	1478.0
"DKFZp434L192"	0.0	1.0	0.0	0.0	0.0	0.0	57.0	0.0
"STOX1"	0.0	121.0	1.0	0.0	0.0	7.0	132.0	98.0
"SLC35A2"	1.0	268.0	72.0	26.0	0.0	64.0	72.0	61.0
"SLC35A1"	0.0	0.0	0.0	53.0	1.0	21.0	212.0	25.0
"SLC35A4"	603.0	1123.0	909.0	753.0	94.0	341.0	782.0	431.0
"RPL36AP44"	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
"SLC35A3"	2.0	387.0	90.0	3.0	0.0	111.0	15.0	39.0
"RPL36AP49"	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0
"OR6C69P"	0.0	66.0	0.0	0.0	0.0	55.0	0.0	0.0
"KBTBD11"	77.0	161.0	45.0	415.0	0.0	0.0	0.0	180.0
"CPPED1"	1.0	837.0	36.0	878.0	21.0	91.0	151.0	115.0
"MAB21L3"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0
"ASXL1"	201.0	419.0	359.0	708.0	349.0	205.0	341.0	290.0
"HMGN2P33"	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0
"CTH"	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"ASXL3"	111.0	198.0	0.0	11.0	0.0	0.0	0.0	52.0
"MAB21L1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
"ASXL2"	0.0	568.0	82.0	408.0	92.0	29.0	41.0	47.0
"MAB21L2"	0.0	2.0	0.0	0.0	0.0	0.0	79.0	0.0
"BCOR"	4.0	167.0	43.0	416.0	1.0	0.0	0.0	8.0
"SLC35B3"	0.0	31.0	0.0	0.0	24.0	0.0	0.0	26.0
"SLC35B2"	42.0	2.0	0.0	0.0	0.0	82.0	2.0	0.0
"IL1RN"	0.0	131.0	32.0	0.0	0.0	0.0	0.0	0.0
"SLC35B4"	110.0	154.0	164.0	0.0	59.0	0.0	0.0	189.0
"IL23R"	2.0	18.0	0.0	0.0	0.0	145.0	29.0	46.0
"SLC35B1"	57.0	233.0	0.0	276.0	84.0	167.0	117.0	279.0
